Client_ID,Address_1,Address_2,Zipcode
C00000733,9798 Pendergast Court,,43739
C00000734,953 2nd Lane,,42039
C00000735,9733 E. Young St.,,10155
C00000736,9621 Tunnel Ave.,,10173
C00000737,637 Hawthorne Dr.,,48039
C00000738,6 Rockville Dr.,,48456
C00000739,680 Wild Horse Road,,46181
C00000740,952 North Lake Forest Drive,,1853
C00000741,24 North Woodside Drive,,44779
C00000742,8024 Airport Drive,,10150
C00000743,29 Snake Hill Ave.,,10176
C00000744,376 Manor St.,,46239
C00000745,43 Amherst St.,,47982
C00000746,557 Boston Street,,48869
C00000747,35 Orange St.,,48677
C00000748,88 Myrtle St.,,48440
C00000749,54 West Ridgewood Drive,,43881
C00000750,9677 Overlook Drive,,48016
C00000751,459 Canal Dr.,,45939
C00000752,9182 Wilson Lane,,41251
C00000753,73 North Ave.,,41074
C00000754,70 State Lane,,43295
C00000755,41 N. Summerhouse Ave.,,44426
C00000756,56 Orange Drive,,41998
C00000757,9506 Hartford Dr.,,2145
C00000758,292 Main Street,,41559
C00000759,3 Primrose Ave.,,49896
C00000760,15 Van Dyke St.,,2743
C00000762,9267 Wellington Ave.,,43282
C00000763,12 E. Cedar Swamp Street,,14611
C00000764,43 Victoria St.,,21868
C00000765,21 Brown Ave.,,2467
C00000766,514 53rd Ave.,,10008
C00000767,30 Prince Road,,10025
C00000768,358 Winchester Circle,Unit 5,42604
C00000769,11 Sunnyslope Lane,,47697
C00000772,79 South Kingston Ave.,,42508
C00000773,35 Kingston Drive,,44778
C00000774,81 E. Wilson St.,,46713
C00000775,76 Joy Ridge St.,,1107
C00000776,7371 Schoolhouse St.,,10158
C00000777,94 Heritage Ave.,,10025
C00000778,53 E. Cherry Dr.,,45646
C00000779,473 Colonial Dr.,,1843
C00000780,64 Thomas Street,,41327
C00000781,9472 Tunnel Road,,44000
C00000782,150 Old Mulberry Ave.,,48560
C00000783,483 Cobblestone Ave.,,45835
C00000784,77 Belmont Ave.,,47658
C00000785,8794 Edgewood Lane,,44554
C00000786,7298 Miles Rd.,,43194
C00000787,541 South Bay Meadows Ave.,,45515
C00000788,74 North Saxton Street,,42348
C00000789,11 Willow Street,,41062
C00000790,752 Columbia Dr.,,45283
C00000791,9924 Arcadia Lane,,49322
C00000793,921 E. Helen Lane,,46733
C00000794,601 South Hillside Drive,,48354
C00000796,424 Grandrose Drive,,10163
C00000797,2 Schoolhouse Street,,44574
C00000798,55 Marshall Drive,,46402
C00000799,15 Columbia Dr.,,43351
C00000803,839 East Second St.,,48397
C00000804,7003 Bald Hill St.,,40070
C00000806,246 S. Tailwater Ave.,,1903
C00000807,9577 Heather Ave.,,42067
C00000808,351 Orchard Drive,,41328
C00000809,8990 Fawn Ave.,,36210
C00000810,2 East Birchpond Street,,2301
C00000811,8784 Roosevelt Drive,,2302
C00000812,9105 W. Adams St.,,40398
C00000813,743 Brookside St.,,45504
C00000814,15 Grove Street,,43567
C00000815,62 Blue Spring Dr.,,45636
C00000816,62 Rockwell Drive,,43791
C00000818,699 Mayfair Street,,46746
C00000819,521 Dunbar Court,,41780
C00000820,60 Brook Street,,45638
C00000821,9240 Windfall Drive,,22251
C00000822,62 Beech Lane,,42328
C00000823,646 Glen Eagles Ave.,,41092
C00000824,16 East Church Lane,,46725
C00000825,6 Wentworth St.,,46668
C00000826,205 East Pennington St.,,10018
C00000827,7419 4th Rd.,,45214
C00000828,27 Crescent Dr.,,47256
C00000829,78 Ketch Harbour Ave.,,46245
C00000830,427 Logan Circle,,1843
C00000831,8853 Marshall Street,,40617
C00000832,453 Henry Smith St.,,42707
C00000833,729 Santa Clara Dr.,,47684
C00000834,88 Rose Drive,,40736
C00000835,8613 West Elmwood St.,,41814
C00000836,21 Rose St.,,49366
C00000837,701 Pendergast Ave.,,2145
C00000838,9858 Harvard Dr.,,2145
C00000839,8174 Garden Ave.,,46477
C00000840,721 Old Essex Road,,48356
C00000841,273 Lookout Dr.,,1843
C00000842,7096 Maiden Ave.,,40090
C00000843,37 Cleveland Road,,41200
C00000844,8757 Tallwood St.,,47422
C00000845,2 Wagon Drive,,42826
C00000846,366 Prairie Street,,41589
C00000847,38 Front Street,,32987
C00000849,142 E. Bishop Road,,41240
C00000850,82 Grove Street,,42382
C00000851,8556 Green Lake Street,,45017
C00000852,7939 South Border Ave.,,41102
C00000853,14 Big Rock Cove Street,,48806
C00000854,142 Prairie Avenue,,48427
C00000855,27 East Parker St.,,2303
C00000856,87 Brookside Dr.,,44250
C00000857,220 Hillside Road,,42720
C00000858,4 Oxford Road,,49778
C00000859,36 Brewery Avenue,,10106
C00000860,952 Tallwood Avenue,,10017
C00000861,500 Valley St.,,10153
C00000862,7998 E. Thatcher Ave.,,47685
C00000863,80 Ryan St.,,43662
C00000864,64 Miller Drive,,43994
C00000865,71 Spruce St.,,40225
C00000866,439 Fairview Drive,,43853
C00000870,9212 Cedar Swamp St.,,44038
C00000871,853 Colonial Lane,,10710
C00000872,447 Hanover Court,,45453
C00000873,93 Surrey Drive,,1904
C00000874,9279 State Dr.,,45550
C00000875,59 E. Williams Lane,,42550
C00000876,9360 E. Theatre Court,,10043
C00000877,482 North High Ridge Street,,48347
C00000878,964 Helen Ave.,,45689
C00000879,642 Roosevelt Street,,44325
C00000880,74 S. Talbot St.,,41902
C00000881,7662 Colonial St.,,48962
C00000882,9767 Leeton Ridge St.,,45811
C00000883,9430 Cypress Lane,,14612
C00000884,29 Wagon Dr.,,14613
C00000885,8425 S. Glen Ridge St.,,43165
C00000886,454 Marconi St.,,40205
C00000887,707 W. Roehampton Court,,49267
C00000888,287 N. Rose St.,,46331
C00000889,166 Homestead St.,,49655
C00000890,7369 West Santa Clara Lane,,13207
C00000891,524 Green Lake St.,,43608
C00000892,11 Bridge Ave.,,41133
C00000893,35 Rosewood St.,,46356
C00000894,4 W. Hill Street,,14614
C00000895,17 Grove Street,,45036
C00000896,810 Carpenter Street,,44906
C00000897,93 Cobblestone Road,,49761
C00000898,799 West Redwood Rd.,,47588
C00000899,9617 Elm Ave.,,42537
C00000900,42 North University St.,,49448
C00000901,362 Clay Drive,,41536
C00000902,619 Courtland Dr.,,47746
C00000903,15 North Hickory Court,,47261
C00000904,20 Bay Drive,,10102
C00000905,9228 Prospect Street,,47602
C00000906,7010 Cleveland Rd.,,2468
C00000907,814 Ramblewood St.,,1108
C00000908,9111 Cedarwood Ave.,,1109
C00000909,73 Amerige Lane,,45025
C00000910,647 2nd Ave.,,10014
C00000911,7529 E. Ashley Avenue,,47332
C00000912,150 Brickell Avenue,,10701
C00000913,917 East Brickyard Ave.,,10101
C00000914,800 East Manchester Drive,,10038
C00000915,9604 SW. Beechwood St.,,47728
C00000916,9619 York Ave.,,45490
C00000917,955 N. Creekside Ave.,,42167
C00000918,185 Hickory St.,,44370
C00000921,4 Newcastle Ave.,,41006
C00000922,4 S. Lincoln Street,,44660
C00000923,672 Theatre Ave.,,40873
C00000924,42 Glendale Dr.,,10014
C00000925,89 North Ridgewood Ave.,,48139
C00000926,7885 E. Beechwood St.,,10016
C00000927,8883 Rocky River Street,,10026
C00000928,996 North Winchester St.,,41295
C00000929,754 Mill Dr.,,49495
C00000930,7123 Walnutwood Street,,44497
C00000931,453 South Berkshire Lane,,41996
C00000932,688 Glen Eagles Ave.,,47321
C00000933,215 Newbridge St.,,44300
C00000934,19 SW. Strawberry St.,,40845
C00000935,838 NW. Sheffield Ave.,,47094
C00000936,53 West Mountainview St.,,40637
C00000937,65 Leeton Ridge Rd.,,10013
C00000938,7331 NW. Blue Spring St.,,2170
C00000939,222 Wilson St.,,48325
C00000940,7035 Albany St.,,49040
C00000941,182 Devon Street,,42118
C00000942,8148 Garfield Court,,40992
C00000943,9480 Tarkiln Hill Street,,49790
C00000944,260 Bayport Street,,47551
C00000945,7766 2nd Street,,43063
C00000946,14 E. Thorne Road,,48970
C00000948,50 Edgewater Dr.,,47726
C00000949,9575 Victoria Street,,43383
C00000950,41 Joy Ridge St.,,10702
C00000951,816 Atlantic Lane,,10703
C00000952,90 Ohio Ave.,,48232
C00000953,8 East Mayflower Road,,48988
C00000954,73 Sunnyslope St.,,10281
C00000955,7366 Gainsway Lane,,2744
C00000956,9504 Briarwood Dr.,,10119
C00000957,770 Somerset St.,,2142
C00000958,8254 Bay Meadows St.,,2163
C00000959,8934 Whitemarsh Dr.,,44150
C00000960,108 Military Drive,,49468
C00000961,791 Pennsylvania Avenue,,41999
C00000962,90 Cardinal Drive,,40203
C00000963,61 West Roberts Drive,,40843
C00000964,37 Surrey Street,,49226
C00000965,84 Peg Shop Drive,,48280
C00000966,1 Sunbeam Street,,40937
C00000967,53 Sherwood St.,,10704
C00000968,9887 Longfellow Street,,1843
C00000970,5 Prince Drive,,48881
C00000971,9915 Lafayette Drive,,42357
C00000972,7379 W. Mayfair Court,,49631
C00000973,892 Lafayette Street,,48122
C00000974,8611 Campfire Street,,49093
C00000975,747 Grove Dr.,,10101
C00000976,9805 Park Drive,,45525
C00000977,31 Manor St.,,10705
C00000978,827 Coffee St.,,2238
C00000979,8153B Pilgrim St.,,2138
C00000980,919 N. Baker Avenue,,48738
C00000981,32 S. Buckingham Street,,48200
C00000984,35 Hilldale Ave.,,43894
C00000985,880 Manhattan St.,,44253
C00000986,49 Brickell Drive,,48601
C00000987,13 Cross St.,,1905
C00000988,52 Hilltop St.,,44004
C00000989,322 Monroe St.,,43359
C00000990,62 Sheffield Street,,2145
C00000991,968 Brewery St.,,44979
C00000992,9697 North Hamilton Lane,,48274
C00000993,7113 Hartford Drive,,42684
C00000994,9 SE. Blue Spring St.,,40463
C00000995,39 Halifax St.,,40234
C00000996,740 Fremont Ave.,,10040
C00000997,7459 Birchpond St.,,2170
C00000998,7899 West Rd.,,2170
C00000999,123 Pheasant Road,,44213
C00001000,9742 Coffee Lane,,45688
C00001001,60 Bridge Court,,42580
C00001002,8573 2nd Road,,43205
C00001003,9031 Hartford St.,,46085
C00001004,651 N. Silver Spear Street,,42233
C00001006,87 Arlington Ave.,,40534
C00001007,9642 Evergreen Avenue,,48235
C00001008,9440 E. San Juan Dr.,,46282
C00001009,210 Hamilton Rd.,,45642
C00001010,9 North Woodland St.,,40919
C00001011,230 Deerfield Lane,,48013
C00001012,8241 Vine St.,,44794
C00001013,76 North Jefferson St.,,49480
C00001014,9929 San Juan Court,,10007
C00001015,9841 North Hilltop Court,,44721
C00001016,45 Wentworth Avenue,,40133
C00001017,174 Henry Smith St.,,43250
C00001018,2 Hillside St.,,45381
C00001019,8773 Olive Lane,,46950
C00001020,2 Brickyard St.,,40993
C00001021,8733 Airport Court,Unit 1,46794
C00001022,379 South Ramblewood Ave.,,47781
C00001023,8848 E. Third Street,,10041
C00001024,8577 Shipley St.,,44078
C00001025,765 Fawn Rd.,,40247
C00001026,241 East Middle River Drive,Unit 6,2745
C00001027,374 San Carlos Drive,,10102
C00001028,89 Lincoln St.,,10261
C00001029,91 Birchpond St.,,10101
C00001030,177 Durham St.,,10261
C00001031,98 Ann Drive,,47798
C00001032,8236 S. Woodside Court,,10259
C00001033,9065 Van Dyke Court,,10118
C00001034,431 Belmont Lane,,49858
C00001035,8661 East Street,,40185
C00001036,40 Miller Street,Unit 80,43836
C00001037,51 Belmont Road,,10123
C00001038,9910 Fairfield St.,,1843
C00001039,9954 Market St.,,41841
C00001040,9839 Windfall Drive,,10040
C00001041,5 Foster Lane,,47548
C00001042,46 North Carson St.,Unit 1B,49353
C00001043,9377 Fremont Street,,46672
C00001044,44 Golden Star Street,,2205
C00001045,51 Stillwater Drive,,1910
C00001046,26 Sleepy Hollow St.,Apt. 3D,10174
C00001047,88 Deerfield Dr.,,43050
C00001048,530 Bayberry Dr.,,47307
C00001049,21 Rock Creek Dr.,,10110
C00001050,95 Saxon St.,,44484
C00001051,9005 Poplar Drive,,43412
C00001052,11 Madison St.,,2138
C00001053,571 South Riverview St.,,2138
C00001054,278B Elm Street,,45967
C00001055,13 Harvey Street,,40589
C00001056,7851 Gartner St.,,10108
C00001057,784 East Mill Street,,40271
C00001058,8197 Shore Lane,,2222
C00001059,310 Lookout St.,,43074
C00001060,13 Grant St.,,48840
C00001062,915 Green Lake St.,Unit 81,49998
C00001063,9281 Theatre Ave.,,41416
C00001064,679 Bishop St.,,10095
C00001065,8221 Saxton Street,,47843
C00001066,3 County Street,,10003
C00001067,37 Edgewater Lane,Unit 1B,10121
C00001068,63 Garfield Lane,,41175
C00001069,50 W. Main Dr.,,48397
C00001070,1 Buttonwood Dr.,,42163
C00001071,7464 Clark Lane,,48166
C00001072,413 E. Cherry Road,,1904
C00001073,4 Kingston Street,,45866
C00001074,8493 Pendergast Street,,40927
C00001075,630 North High Ridge Court,,2495
C00001076,1 Argyle Ave.,,48384
C00001077,33 Highland Ave.,,45754
C00001078,219 Del Monte Circle,,42596
C00001079,78 Fifth Street,,40934
C00001080,552 Union Ave.,,47903
C00001081,58 Hartford Street,,2145
C00001082,756 West Center Ave.,,2283
C00001083,92 Catherine Dr.,,1604
C00001084,111 Woodland Drive,,1601
C00001085,96 West Military St.,,1905
C00001086,924 Madison Street,,49258
C00001087,6 Studebaker St.,,44475
C00001088,9542 Cottage Street,,40061
C00001089,986 Lookout Road,,10055
C00001090,378 Sunbeam Ave.,,43775
C00001091,18 Kirkland Rd.,,2170
C00001092,9546 Mayflower St.,,41926
C00001093,707 Pendergast St.,,40687
C00001094,921 Branch Ave.,,47151
C00001095,9656 York Drive,,41698
C00001096,52 SE. Arch Road,,10162
C00001097,9992 S. Andover Drive,,10090
C00001098,350 Greenrose Drive,,1910
C00001099,680 Pierce Circle,,2460
C00001100,53 Cottage St.,,2170
C00001101,9810 Devonshire Court,,41875
C00001102,73 George St.,,48329
C00001103,2 Arch Drive,,10029
C00001104,631 W. Branch Street,,10155
C00001105,8839 South Galvin St.,,2138
C00001106,62 E. Homewood Lane,,2138
C00001107,9944 Country Club Drive,,1903
C00001108,760 St Margarets Ave.,,43486
C00001109,287 Greenrose Ave.,,2304
C00001110,8092 Primrose Ave.,Unit 7,48316
C00001111,938 Annadale Rd.,,2723
C00001112,9295 Redwood Dr.,,42505
C00001113,11 Henry Smith Ave.,,42568
C00001114,8158 Elmwood Dr.,,2170
C00001115,701 College St.,,49207
C00001116,64 Country Club Lane,Unit 77,1843
C00001117,99 S. Elmwood St.,,48164
C00001118,421 Newbridge Lane,,40161
C00001119,7647 Old York Ave.,,43711
C00001120,9582 S. James St.,,44083
C00001121,334 S. Church Dr.,,2170
C00001122,458 Deerfield St.,,47780
C00001123,496 Meadowbrook Rd.,,48313
C00001124,2 Birchwood Road,,48342
C00001125,9867 Schoolhouse Drive,,2134
C00001126,31 N. Argyle St.,,2206
C00001127,8925 Lantern Drive,,41621
C00001128,315 Squaw Creek St.,,43666
C00001129,2 Rock Maple Lane,,40571
C00001130,440 Primrose St.,,47342
C00001131,457 Spruce Drive,,1853
C00001132,431 Parker Road,,1853
C00001133,69 Jennings Street,,41821
C00001134,37 Olive Drive,,43234
C00001135,60 Harvey Lane,,46022
C00001136,825 Marshall St.,,2126
C00001137,98 E. Birchpond St.,,10008
C00001138,65 Court Court,,42175
C00001139,82 Bradford Dr.,,40753
C00001140,9859 Sussex St.,,45210
C00001141,983 San Juan St.,,46977
C00001142,114 Ridgewood St.,,2170
C00001143,7062 Manor Lane,,2170
C00001145,406 South Roberts Ave.,,2305
C00001146,24 Ohio Ave.,,48721
C00001147,73 Birchpond Court,,47806
C00001148,8626 SW. Walt Whitman Lane,,43803
C00001149,8468 Bayberry St.,,42996
C00001150,18 Union Drive,Unit 76,41659
C00001151,7 George St.,,2170
C00001152,7054 La Sierra St.,,47186
C00001153,8613 Longbranch Ave.,,40034
C00001154,7010 Oak Valley Court,,40427
C00001155,558 Tunnel Ave.,,47620
C00001156,5 Jackson St.,,10174
C00001157,9662 Glen Eagles St.,,47803
C00001158,7810 Charles St.,,10036
C00001159,96 Del Monte Lane,,44620
C00001160,79 East State Street,,47436
C00001161,7208 Johnson St.,,48110
C00001162,283 Walt Whitman Lane,,41636
C00001163,7668 Bank St.,,41301
C00001164,98 Church Dr.,,46658
C00001165,674 Richardson Street,,44065
C00001166,650 South Fulton Circle,,49130
C00001167,8347 Hudson Avenue,Apt. 4D,44950
C00001168,7380 Ohio St.,,44809
C00001169,992 E. Bear Hill Street,,40172
C00001170,74 Littleton Court,,45094
C00001171,7973 E. Harvard Drive,,40459
C00001172,391 Nut Swamp Dr.,,41011
C00001173,240 Sussex Street,,45156
C00001174,9668 Canal Dr.,,41735
C00001175,997 E. Edgemont St.,,10174
C00001176,493 Wild Horse St.,,10017
C00001177,245 N. Military Street,,13208
C00001178,624 Heritage St.,,10104
C00001179,68 Hall St.,,10153
C00001180,229 Winding Way St.,,43125
C00001181,9832 West St.,,10003
C00001182,54 Shirley St.,,45751
C00001183,18 Rockville Street,,47338
C00001186,89 Riverview St.,,44834
C00001187,585 Colonial St.,,44183
C00001188,4 SE. Airport Lane,,43297
C00001189,78 Argyle Street,,49871
C00001190,79 Madison St.,,49921
C00001191,155 W. Euclid Rd.,,40948
C00001192,672 Summerhouse Drive,,46224
C00001193,9424 W. Bedford Lane,,49815
C00001194,60 Thompson Avenue,,43367
C00001195,543 South Nichols Lane,,42916
C00001196,892 East Gregory Dr.,,45819
C00001197,66 Mill St.,,47531
C00001198,8955 Green Lake Ave.,,44146
C00001199,8278 West Whitemarsh St.,,44629
C00001200,6 Sugar St.,,45138
C00001201,7 River Avenue,,43079
C00001202,360 Greenview St.,,47724
C00001204,64 Lincoln Drive,,13209
C00001206,213 San Juan Avenue,,14213
C00001207,4 Sierra Dr.,,49004
C00001208,922 Harrison Drive,,47755
C00001209,86 Tanglewood Dr.,,45288
C00001210,283 East Berkshire Ave.,,43354
C00001211,38 Amherst St.,,10022
C00001212,14 Wood Ave.,,45431
C00001213,8875 Gates Street,,10163
C00001214,8075 NE. 53rd Rd.,,2723
C00001215,986 Pleasant St.,,46870
C00001216,54 Walnutwood Ave.,,2461
C00001217,735 Lower River St.,,2170
C00001218,84 Courtland Rd.,,46830
C00001219,9592 Elm Drive,,10173
C00001220,735 Beaver Ridge Lane,,45937
C00001221,45 Stillwater Street,,42855
C00001222,526 Trusel Dr.,,40446
C00001223,8033 Whitemarsh Drive,,49343
C00001224,82 Sunnyslope Ave.,,2138
C00001225,9 Bow Ridge Ave.,,43883
C00001226,886 Bellevue Street,,42223
C00001227,24 Green Lake Ave.,,43344
C00001228,26 E. Oakwood Dr.,Unit 1A,47093
C00001229,772 Wentworth St.,,43728
C00001231,2 Hall Lane,,49186
C00001232,255 Fifth Rd.,,46232
C00001233,7924 Garden Avenue,,49936
C00001234,211 Gartner Street,,42982
C00001235,64 Court Court,,48173
C00001236,145 Oak Street,,43596
C00001237,9329 Nut Swamp Lane,,2746
C00001238,862 Elmwood Street,,48541
C00001239,7323 University Ave.,,45918
C00001240,65 Trusel Court,,49241
C00001241,890 Glen Eagles Ave.,,44823
C00001242,98 Ohio Ave.,,41019
C00001243,11 N. Birchwood St.,,45421
C00001244,8272 Parker Ave.,,10163
C00001245,98 N. Temple Court,Unit 8,40169
C00001246,75 3rd Lane,,48831
C00001247,9 Madison Dr.,,44873
C00001248,92 Wagon Street,,45445
C00001250,810 Laurel St.,,45682
C00001251,565 Olive Lane,,10260
C00001252,9686 Pineknoll Street,,10001
C00001253,87 N. Branch St.,,46632
C00001254,78 E. Princeton Street,,46062
C00001255,155 S. Hillside Lane,Unit 79,10024
C00001256,8188 Honey Creek Lane,,45547
C00001257,209 Longbranch Lane,,44143
C00001258,883 Gulf St.,,49937
C00001259,9230 Roosevelt St.,,45144
C00001260,9350 South Mammoth Street,,2742
C00001261,83 South Arnold Ave.,,2742
C00001262,739 Bohemia Drive,,42149
C00001263,7 Ramblewood Street,,42208
C00001264,9580 North Bridge Road,,2723
C00001265,55 Willow Court,,2742
C00001266,1 Somerset St.,,2145
C00001267,98 Green Hill Dr.,,41605
C00001268,73 Middle River St.,,45695
C00001269,781 Lawrence Ave.,,10008
C00001270,9120 Gonzales Court,,46077
C00001271,70 Logan St.,,45149
C00001272,24 W. Victoria Dr.,,42897
C00001273,9920 Tailwater Lane,,46913
C00001274,9488 Summerhouse St.,,45545
C00001275,48 Stonybrook Road,,10108
C00001276,841 1st Rd.,,44273
C00001277,8601 Jackson Drive,,45127
C00001278,32 North Pineknoll St.,,40125
C00001279,302 Pacific Street,,46185
C00001280,844 Prince Drive,,41709
C00001281,708 Pleasant Drive,,42337
C00001282,913 Lafayette Drive,,44034
C00001283,402 North Miles Dr.,,40804
C00001284,931 Mayfair Street,,46684
C00001285,4 S. Parker Dr.,,42739
C00001286,879 Jones St.,,41235
C00001287,7928 N. Wayne Ave.,,2462
C00001288,646 Spring Ave.,,49408
C00001289,507 Armstrong Street,,2170
C00001290,9 York Lane,,40927
C00001291,8037 Theatre Road,Unit 5,10199
C00001292,658 Winchester St.,,47611
C00001293,817 Cardinal Street,,10026
C00001294,3 West Swanson St.,,10001
C00001295,4 Halifax Street,,47507
C00001296,9257 Virginia St.,,1853
C00001297,63 Valley Farms Lane,,45905
C00001298,642 Harrison Dr.,,46979
C00001299,34 Old County Road,,42517
C00001300,78 Evergreen St.,,48654
C00001303,799 Armstrong Drive,,45186
C00001304,950 Overlook Street,,43924
C00001305,7504 Bohemia Drive,,1853
C00001306,8128 Buttonwood St.,,41534
C00001307,64 West Johnson Road,,47168
C00001308,92 W. Proctor St.,,1843
C00001309,188 Vernon Drive,,10009
C00001310,7763 Richardson Rd.,,42278
C00001311,507 Temple Ave.,,48082
C00001312,983 Pennsylvania St.,,42119
C00001313,8 Windsor Dr.,,43846
C00001314,453 Windfall Road,,40990
C00001315,932 E. Birchwood Lane,,47265
C00001316,9923 Surrey Lane,,49805
C00001317,68 Prince Drive,,47237
C00001318,7721 E. Lancaster Lane,,45055
C00001321,13 Woodsman Ave.,Apt. 5B,41781
C00001322,63 Lyme Lane,,44266
C00001323,178 Woodside Rd.,,41648
C00001324,52 East Willow Court,,43139
C00001325,52 Beechwood Court,,40837
C00001326,520 Iroquois Drive,,1853
C00001327,4 Summer Rd.,,43829
C00001328,897 Ramblewood St.,,48217
